doc_no,company_code,fisc_year,line_no,post_date,doc_date,fisc_month,acc_code,acc_name,acc_type,amount,dc_indicator,counterparty,department,description,doc_type,reversal_yn,reversal_ref,_post_year,_post_month,_post_day,_post_weekday,_post_quarter,_is_weekend,_fisc_month_int,_debit,_credit,_amount,_is_pl,_is_reversal_flag,_flag_weekend,_flag_reversal,_flag_out_of_period,_flag_duplicate
90000142,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000143,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000144,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000145,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000146,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000147,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000148,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000149,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000150,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000151,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000152,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000153,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000154,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000155,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000156,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000157,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000158,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000159,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000160,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),1870,차변(Debit),Customer-Las Vegas,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,1870,0,1870,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000161,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000163,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000165,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000167,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000169,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000171,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000173,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000175,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000177,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000179,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000181,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000183,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000185,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000187,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000188,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000189,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000190,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000191,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000192,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000193,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000194,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000195,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000196,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000197,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000198,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000199,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000200,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000201,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000202,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000203,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000204,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000205,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000206,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000207,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000208,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000209,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000210,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000211,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000212,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000213,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000214,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000215,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000216,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000217,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000218,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000219,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000220,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000221,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000222,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000223,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000224,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000225,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000226,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000227,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000228,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000229,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000230,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000231,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000232,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000233,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000234,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000235,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000236,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000237,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000238,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000239,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000240,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000241,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000242,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,11,Friday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000243,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Return,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000244,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4922.5,차변(Debit),Customer-Elec-Return,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,4922.5,0,4922.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000245,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4922.5,차변(Debit),Customer-Elec-Return,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,4922.5,0,4922.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000246,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4922.5,차변(Debit),Customer-Elec-Return,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,4922.5,0,4922.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
